Id,References
2006889, 485853 535037 167866 1329611 1046326 866156 1639953 705739 1123354 217242
2006914, 881074 1072506 1647402 1457248 549291 852121 49023 476607 1341793 679331
2006931, 28527 1898087 1534905 1456675 920123 92671 347292 297285 1432319 875559
2006938, 300893 1123012 1381186 1087673 597702 282138 1237369 453787 642909 1605200
2006949, 976540 700023 94025 1402754 1780609 743483 478631 1116363 1604739 1381646
2007012, 111371 726770 488804 1593694 218716 1607834 1225851 299936 781722 1861535
2007021, 75309 151247 750850 739149 1955554 618824 1882837 1982766 1975614 399078
2007025, 27681 520920 209056 65061 80380 1851133 372507 591629 1787919 1341191
2007027, 1572970 83780 864500 958706 1403343 1086327 890773 554874 1254316 1183150
2007040, 1204097 1082337 1983546 235313 915890 827656 1427408 1695733 964261 1461116
2007043, 1605901 174605 1658407 335423 930207 545303 247613 135348 674197 895145
2007045, 1583059 1825339 686660 52275 1964548 183910 787518 1253322 1416812 304778
2007046, 79975 29526 20596 1475043 157529 894646 1533685 1030781 355885 595028
2007051, 1117374 1709934 1842361 430937 1576700 1811211 1818438 197256 1493432 1486336
2007059, 995221 1477782 479360 1871001 455719 1014431 257058 218380 860849 606142
2007062, 1916671 436364 982444 817449 860581 1121594 62722 1243708 582389 344875
2007063, 269867 661837 1111976 1239070 1397796 1102595 1154990 759435 408083 400377
2007083, 235543 66037 1873724 1066315 924434 16308 447589 398823 357484 1951961
2007098, 106511 1920186 626321 484217 1894801 956980 669857 281757 873517 567113
2007103, 1172198 1687356 464088 1296365 1777542 1079443 795179 2084752 173715 1269380
2007104, 826744 128828 183931 736912 1678858 1630847 974197 1359500 536657 93263
2007116, 1087966 1955379 1503365 715457 661477 1495559 1185147 1284972 145018 1776271
2007122, 1764439 1547580 1232355 581356 1745896 1210055 1124488 1616066 306556 1946971
2007129, 60016 165860 1645520 775051 1443378 1492861 460324 477962 1568197 659056
2007132, 1392759 39460 166321 2086411 307086 1340370 1396135 718774 1292313 279185
2007138, 846869 1800343 1284857 689089 387191 109440 1775456 242967 213192 1042446
2007141, 926311 189893 1568457 1549453 357838 730873 540144 1610912 612365 1789781
2007142, 1831405 1260156 439649 893310 1213434 1439259 276090 1343219 1479828 885094
2007150, 308855 1127523 779773 393247 1589356 540890 157152 1551610 731499 1339163
2007152, 1109906 123533 124876 1816420 1875392 1819366 1533842 1031978 519613 1113164
2007155, 176640 329578 1425059 1922867 1314586 31015 1163168 1209557 996023 115773
2007170, 1738278 17187 887357 256320 1285368 673772 1650027 21674 355355 997598
2007172, 980526 1629492 1937087 44937 1936678 1005579 393453 1210114 635888 634439
2007176, 1767543 26587 412452 304042 1754081 16492 1844796 923787 13169 953730
2007180, 85065 1241537 1951614 883309 1765034 987071 397447 1774059 947490 952823
2007204, 18573 45899 1928186 1496199 1386996 1315187 1363447 506594 472598 484424
2007211, 1322365 670877 1098851 1830924 1610084 1882903 79905 447339 1680918 608908
2007216, 357259 1458596 1149300 841663 448600 1022150 308366 516688 371556 223531
2007221, 1201129 191382 1840268 1927253 792671 987602 1142037 1827195 1665225 892869
2007227, 136181 694239 417449 1531532 298406 1691570 1085234 1043462 1711316 1856873
2007250, 181666 1897417 128002 565810 1197858 198601 1725327 300194 1797537 1602836
2007332, 515521 685142 1021807 213417 468532 1463533 277727 184825 273881 392598
2007333, 140650 1023374 1830569 72592 817129 1507197 1391687 267971 1199457 628970
2007336, 1793038 1862289 1360854 1580308 4086 1571285 1173298 375397 1573874 603308
2007342, 1162700 1114489 1589595 710719 1177635 605269 708555 1854327 1465053 1164325
2007369, 1801416 1749069 143194 1752013 1581557 1426830 734091 274587 1547892 9891
2007377, 959507 1145371 1670604 1607639 1031110 16861 1290091 171714 1609435 453081
2007388, 35044 1831184 736564 381181 1050769 65378 1473578 1213618 1150001 1647278
2007389, 1314795 415323 243603 1856937 388036 755708 1601052 425622 1760004 975615
2007391, 567094 1118181 1632187 527046 1375730 1907431 1456678 259663 604887 873984
2007404, 481799 809685 1509920 1341618 763126 581804 117356 1888413 1272241 299970
2007405, 822398 804188 1630030 508900 155529 178644 988242 163381 311122 1633201
2007408, 1292297 233785 282733 590057 183569 743659 1532450 398308 1736276 1260651
2007418, 1032630 61801 826553 282896 1579699 1825276 1736314 1798377 1741154 1417905
2007421, 892005 1582956 1567395 1569472 598899 1644894 253223 1732717 938097 551752
2007435, 56893 1173365 188392 597716 1763712 1185375 637950 938533 2079506 1290710
2007447, 153785 1271802 81095 1388702 1074728 303475 1377668 535797 150900 319581
2007452, 495867 1376775 1692808 365479 1104468 1599845 1349312 681903 124483 796878
2007455, 422013 123238 1688361 1633752 1803056 50652 1128892 591334 1191214 271915
2007464, 527587 989455 1554589 1846264 1264350 342304 522620 628553 213330 322639
2007465, 1366430 1783331 726299 1822296 1431302 50776 1583383 1823938 1233964 365235
2007482, 1785433 1567316 605493 1841857 639303 1482191 1776388 157608 280741 646142
2007490, 733270 1200810 167354 815077 1022593 1662510 883503 253502 1354919 1976634
2007494, 251499 1802956 1002379 224735 779407 18388 820473 1594184 125454 1016737
2007508, 105099 217833 1885325 1666128 481553 1692157 1558902 1180994 1223236 890941
2007580, 235007 242649 1170201 54749 243750 584507 1666625 1456386 395787 216835
2007590, 1032113 611277 1874519 281808 216472 466043 379969 512892 1867449 545268
2007592, 17596 1767429 1032540 1254433 1020621 588355 1963786 1028618 235830 214853
2007616, 1254961 280562 200177 1264904 749302 1637461 1438128 381797 440472 750174
2007620, 124686 1828068 619187 92596 1476076 1618886 250020 1280128 518034 942581
2007624, 1115623 659243 833176 1701413 1643489 1894901 159703 229269 731440 1282902
2007625, 113679 805205 1604079 597478 1279855 1701064 1255824 360774 211226 1340567
2007628, 40313 360614 1287862 1530521 1931466 1515908 351048 1476922 114810 1099308
2007635, 959109 685018 1660582 1742422 480169 1641128 60983 769778 1853761 992883
2007637, 1700548 1062295 925556 1542866 992463 1103977 892757 1455321 1252859 472680
2007642, 681011 737441 1572262 580192 1197991 1244611 113068 1013136 1686797 388051
2007646, 963447 1285953 1182267 1911803 875842 73040 828514 1292848 284015 1698349
2007649, 1673837 136153 1137118 659938 846782 392105 1222436 1642132 951998 975297
2007655, 740371 104965 183399 307129 650794 651589 1884700 329124 1385988 880536
2007657, 1467832 338476 1884390 1969242 1262759 806234 193395 1750243 1521264 465041
2007667, 1125608 379463 1700793 1541486 802712 1770759 1705623 1751524 644157 168177
2007670, 1115146 1500426 503910 713660 1316123 980366 965536 957365 109119 796003
2007671, 830518 290271 1038916 1830144 1932731 1602327 1901587 942148 5798 593957
2007674, 948651 646467 916930 1983004 1235274 913892 232170 936043 580829 775396
2007676, 343774 1356451 111542 446329 162660 74841 947647 298569 1749318 1603196
2007686, 177271 1731316 120573 882433 1656141 1310090 1532627 1647768 293737 281546
2007693, 1829756 948139 1098777 944441 112620 893426 1297651 139679 1219230 446509
2007695, 1783693 119558 1185706 752283 432924 292410 843083 1487802 369560 1476329
2007711, 19044 418405 1054269 399010 777680 1602839 1177889 152531 407312 1109678
2007715, 871842 466899 528217 1808123 364535 250546 1768255 304707 1412008 1173821
2007736, 583580 1919906 2016949 50487 987609 1518595 1747942 514001 1435 633560
2007740, 909819 1870498 1493685 794528 1069919 1161053 443769 765154 1904914 1639423
2007744, 693566 387064 305057 394082 908313 1703503 1265161 1240087 1121946 944524
2007749, 966337 75550 1523557 1443722 382390 2038199 967406 427568 1307477 112568
2007753, 1777790 462227 1633425 1743777 1978040 1464336 91934 144014 564349 1717565
2007766, 306341 659914 357545 706997 1535820 1436902 844760 858087 305 529861
2007778, 1426918 502126 1083504 1310699 1632630 30103 1207618 1059123 171310 556276
2007781, 1126698 1311028 506668 377504 263731 980271 22205 903688 1243733 1693203
2007783, 853177 528353 257403 1017056 322097 843872 1310167 1818663 1502885 404110
2007784, 1304143 1185385 675687 857490 1278855 695287 1921063 784876 1171165 1113091
2007810, 1700119 693985 881145 1850972 1440238 443217 1283504 905002 1459271 1802193
2007812, 2004123 442826 873471 793832 1652418 387313 2015879 75481 99363 645288
2007824, 408989 675148 241736 1381245 63158 529421 610037 1889629 1429322 1079649
2007828, 1594307 421003 791591 815404 893807 1445327 533194 420923 1876505 238182
2007829, 843949 1979187 358520 1710803 1578412 1638347 745491 462816 1556696 976443
2007830, 27244 710198 355108 60314 107850 1479471 522379 1322661 796502 1947398
2007851, 399146 905192 1457323 175531 472110 736116 741550 143949 1121746 1615125
2007861, 61412 362910 361410 40104 800908 690368 880508 83168 244573 754369
2007877, 782361 1616806 625881 214479 558943 1127690 322170 1265617 835953 628671
2007880, 372612 1357585 1606422 943116 1020276 1618403 28388 1278748 1667850 1441121
2007885, 1660215 571027 1291849 758752 761657 813670 1718193 109870 1717732 730021
2007916, 1597248 528160 1733730 821141 572807 448984 1884084 1767655 773252 1440659
2007922, 818189 522999 734830 833777 1777874 1305319 1337594 822461 1177630 1027764
2007923, 1314821 1467626 1557843 420524 566178 646582 564185 1657431 218158 790748
2007943, 97608 273070 1860627 1801576 1595757 898011 686070 28893 144457 1391513
2007954, 822308 824883 391990 1614836 1904114 1902353 54345 1448775 1092635 558976
2007955, 399297 230210 1198305 875026 664954 729800 551898 1259236 797487 257345
2007962, 207161 1046358 300658 1592146 540942 1552444 1917820 1188411 500256 1366894
2007968, 957622 547033 529225 979963 1301006 60295 251219 1665101 990491 1409741
2007969, 1877518 1568697 1809776 503124 1552120 152887 1846600 1530050 349499 1833765
2007971, 1327361 601186 1566374 1894372 1134207 570718 1384984 113745 1631419 1213427
2007975, 1876458 558451 1833230 1753654 145507 1739318 805805 1416823 1637915 199065
2008000, 842708 1121327 1709193 1483254 1870736 672463 1434211 1589690 820366 825590
2008004, 1492825 999730 1064979 1356757 345111 1295602 24109 987367 343151 1668991
2008016, 494256 1357533 320476 252935 74400 1779559 1511940 1181369 1372120 1811479
2008018, 1596592 499524 1254494 1308781 1768862 1898640 363915 1819628 391674 296321
2008026, 1032052 1213565 228813 498305 482545 1771393 542405 917646 283525 100268
2008027, 1065109 694075 2075403 787100 1527206 1240019 399291 714192 68678 834947
2008032, 618516 1452260 789471 2017571 581397 988392 637879 1093355 1847463 1426194
2008036, 1836941 258847 1344558 1131151 1480567 956932 701034 466098 847970 1021932
2008037, 92701 1744406 584117 132520 1899398 1316495 625032 919812 680197 50648
2008038, 1254895 242764 1112395 720383 466986 1782962 1168746 464852 840476 181329
2008048, 886946 1745887 1865120 1202689 920413 1095686 1065537 1591031 364876 40188
2008062, 1326878 11561 1883157 212478 733930 1074749 1860110 152042 257535 1144981
2008066, 393324 160494 1583090 1083420 363806 801223 1666081 1252393 225882 218491
2008075, 1527207 971450 574268 560465 1100327 750658 944469 1000280 1634150 673446
2008081, 1481111 859086 1264923 1241856 1621416 890025 845437 1324396 1209384 712955
2008082, 68750 1077097 1063116 1380403 785285 1567309 1141954 1019948 1584933 957029
2008087, 139834 1940553 1923128 1167465 694354 239360 1471849 330129 852771 1943665
2008094, 195746 59520 1851900 1861556 1952827 208128 1489330 1710232 512977 674288
2008100, 1634249 853338 20635 1111230 673695 1625954 1104811 1327920 723229 892882
2008101, 109698 172701 1722238 766357 718287 785428 1656858 174659 2087377 1653895
2008107, 70134 174492 1000921 1752202 1026368 2090431 1049068 1436892 1558351 55068
2008125, 5697 751023 1403003 682396 446383 707315 731481 1201753 1073349 1471567
2008126, 1090021 574695 529196 471511 619105 983659 148725 59881 1371987 1013447
2008129, 1290624 212775 307595 546315 1087860 451505 335453 769571 233071 152112
2008148, 278176 1477445 1800053 686930 1850564 1280875 1658285 1483174 1508076 2019601
2008152, 1850884 1719162 1665674 174132 1602164 1908702 1796576 1556372 792258 1424373
2008183, 1430757 122301 1883726 1414306 600386 1812991 1737633 157624 1161615 298991
2008191, 1788901 402141 1058813 1719371 894255 940727 430813 1614175 492947 1111337
2008208, 1886380 619449 1321778 685307 689958 1238614 277477 523309 449559 1452989
2008209, 436809 712910 546019 372812 1351528 1111320 713417 233667 246907 60314
2008213, 1624708 977341 232295 453673 989872 1614698 1522283 1888262 1736987 650285
2008214, 1740207 1470881 1852446 1310526 886285 1821209 1271041 226955 1283565 421215
2008256, 1170963 13300 987079 1412582 2085075 612400 108894 1449687 654545 81621
2008257, 1549201 1273562 1951199 17402 1693876 243909 887592 1454911 1487491 1100144
2008263, 1674104 739994 26928 656850 1856587 665723 779181 1695310 350587 1155732
2008265, 164103 1429316 1178290 108849 1549500 727577 490471 165876 1452699 1603486
2008272, 923459 1067464 573245 41600 1862411 1817079 1879919 482763 80557 1781801
2008290, 1623275 1548457 1111451 892811 1454738 1878754 1741595 669344 221869 777627
2008295, 17328 48764 858290 2084882 983673 578234 230392 1354147 123240 7807
2008306, 171634 129532 390742 264520 1695740 378514 1832083 1829034 45650 1793306
2008320, 1055003 420588 1136647 716844 1451390 1917711 994283 1254455 248647 738958
2008325, 1820236 1840948 522785 413222 1762808 1522645 1285353 1201354 1861530 1249868
2008339, 1176614 1374685 540553 1149829 176477 773457 107309 790936 1723550 113791
2008340, 1397464 598492 314252 706824 215274 123959 722081 74726 1884622 471509
2008342, 284311 1124961 1600556 475569 556817 1696646 1847685 1842407 542198 988838
2008350, 1190858 744169 1745894 280466 1833527 1931516 416741 379916 1528148 307458
2008353, 918704 659600 1914678 1446632 553708 1712665 116418 16838 1614979 1190573
2008357, 1942450 239031 185063 352605 64560 1008836 1386822 1610749 1138993 1395989
2008359, 815891 1378993 560308 87938 1188589 1913551 1456374 250432 485668 1264583
2008364, 114525 1412778 360719 77511 1412195 1401509 1695739 366223 79633 1244596
2008370, 977385 1262443 1360030 1676736 1406342 990272 956441 948272 19249 1197449
2008382, 420223 393207 214701 1914684 1112324 1441124 769963 486665 1727272 1712594
2008384, 556431 401000 695109 169981 356004 586939 1318424 568946 998670 376220
2008386, 206800 1361466 548954 346548 1289625 1401717 924866 1086862 900130 303779
2008387, 456101 1548109 1140365 1282389 1230650 1240021 701435 748801 1861183 499591
2008388, 222732 1766809 1530063 290669 1351176 834283 1697865 827952 741989 214598
2008389, 1226643 1832714 740494 449956 257593 248035 1155253 213481 473245 1422824
2008391, 1128586 159413 819617 106922 638088 1370040 610335 1200305 75203 868837
2008436, 1087559 1219744 767597 1602172 901749 1088472 99585 1644051 190665 210926
2008437, 1780748 625143 1194276 70114 896315 1273020 1296738 1647581 1280504 1855537
2008450, 905653 1871078 366872 920354 1005311 1980653 1930836 817185 1612073 968993
2008480, 160807 1560113 499334 283411 1680282 548803 1732532 1143009 520448 1938390
2008490, 87796 58514 1916505 419284 353313 785908 551802 1965494 1584811 1712873
2008565, 947882 873835 1364101 778744 1602778 901511 928347 1590842 892432 1763384
2008571, 137352 1703414 678658 1628502 1319762 1561232 1707085 1176689 1900976 491062
2008575, 581146 425316 776203 262113 857375 791708 714541 1882528 959961 1651622
2008579, 1719220 814726 1942099 305773 1272685 965875 1143445 1860607 2085002 943732
2008582, 143754 307044 1019983 1033920 617731 157297 368753 923388 21651 1274412
2008598, 520215 1507006 1508337 1247381 1846551 623784 1942467 133251 1288128 1502510
